Street Address,Zip Code,List Price,Lat,Long,Tax Ammount,School Dist,List Date
"1512 Ridgemont DR, Austin TX 78723",78723,400000,30.310812,-97.696496,8247.0,Austin ISD,2019-05-01
"728 Blair AVE, Bastrop TX 78602",78602,200000,30.1174,-97.342059,6002.0,Bastrop ISD,2019-04-30
"9262 N Highway 77, Lexington TX 78947",78947,200000,30.43109,-97.009168,3823.0,Lexington ISD,2019-03-05
"5104 Rain Lily DR, Austin TX 78739",78739,500000,30.168245,-97.888301,11351.0,Austin ISD,2019-03-29
"1900 Scofield Ridge PKWY # 5101, Austin TX 78727",78727,200000,30.428131,-97.684809,4297.0,Pflugerville ISD,2019-05-08
"13700 Fallsprings WAY, Manor TX 78653",78653,200000,30.366327,-97.540754,0.0,Manor ISD,2019-03-20
"544 Apricot DR, Kyle TX 78640",78640,200000,29.9638,-97.840133,5957.0,Hays ISD,2019-03-19
"9814 S Meadowheath DR, Austin TX 78729",78729,300000,30.459562,-97.788537,5755.0,Round Rock ISD,2019-03-30
"1615 Bayland ST, Round Rock TX 78664",78664,300000,30.524075,-97.661073,6101.0,Round Rock ISD,2019-01-02
"8600 BELL MOUNTAIN DR, Austin TX 78730",78730,800000,30.376316,-97.81856,8355.0,Austin ISD,2019-02-13
"9220 Margaret Jewel LN, Austin TX 78748",78748,300000,30.16902,-97.798517,6400.0,Austin ISD,2019-02-08
"7410 Shadywood DR, Austin TX 78745",78745,300000,30.186407,-97.78809,6401.0,Austin ISD,2019-04-11
"1009 Cedar GLN, Austin TX 78745",78745,400000,30.211844,-97.786351,6767.0,Austin ISD,2019-05-08
"134 Estate ROW, Cedar Creek TX 78612",78612,500000,30.153871,-97.481999,10069.0,Bastrop ISD,2019-03-29
"3912 Good Night TRL, Leander TX 78641",78641,500000,30.527327,-97.899956,13458.0,Leander ISD,2019-04-11
"7929 Tee DR, Austin TX 78747",78747,200000,30.157995,-97.749528,4370.0,Austin ISD,2019-03-27
"1276 Bearkat Canyon DR, Dripping Springs TX 78620",78620,600000,30.21357,-98.092328,11822.0,Dripping Springs ISD,2019-03-29
"107 Schooner DR, Austin TX 78738",78738,500000,30.356296,-97.997403,9510.0,Lake Travis ISD,2019-04-26
"17711 Linkhill DR, Dripping Springs TX 78620",78620,300000,30.282507,-98.04963,6193.0,Lake Travis ISD,2019-04-26
"16927 Dorman DR, Round Rock TX 78681",78681,300000,30.506882,-97.730697,6198.0,Round Rock ISD,2019-04-26
"42 Robert T Martinez Jr ST # B, Austin TX 78702",78702,500000,30.250653,-97.723238,4846.0,Austin ISD,2019-05-09
"3415 Tourmaline TRL, Round Rock TX 78681",78681,500000,30.538833,-97.733542,11683.0,Round Rock ISD,2019-05-06
"400 Hibiscus DR, Hutto TX 78634",78634,300000,30.565215,-97.540523,6855.0,Hutto ISD,2019-04-19
"8303 Broken Branch DR, Round Rock TX 78681",78681,300000,30.512205,-97.724825,6686.0,Round Rock ISD,2019-05-02
"674 Narrows, Blanco TX 78606",78606,200000,30.0272,-98.324718,1194.41,Blanco ISD,2019-01-02
"147 Frasier DR, San Marcos TX 78666",78666,200000,29.946178,-97.89422,0.0,Hays ISD,2019-01-12
"404 Fieldstone LN, Liberty Hill TX 78642",78642,200000,30.698214,-97.942459,7300.0,Liberty Hill ISD,2019-01-21
"221 Oak Valley CT, Georgetown TX 78633",78633,700000,30.71933,-97.758122,13699.0,Georgetown ISD,2019-05-31
"710 Colorado ST # 9A, Austin TX 78701",78701,400000,30.270082,-97.743708,7503.0,Austin ISD,2019-04-12
"8603 Dulcet DR, Austin TX 78745",78745,300000,30.187278,-97.816435,7436.0,Austin ISD,2019-05-01
"7212 Tanaqua LN, Austin TX 78739",78739,600000,30.190488,-97.902983,11554.0,Austin ISD,2019-04-26
"1144 Indian Mound RD, Spicewood TX 78669",78669,800000,30.470203,-98.100561,9475.0,Marble Falls ISD,2019-04-20
"116 Checkerspot CT, Georgetown TX 78626",78626,300000,30.592366,-97.670047,8032.0,Georgetown ISD,2019-04-22
"4707 Avenue F, Austin TX 78751",78751,700000,30.311346,-97.724773,14787.0,Austin ISD,2019-05-01
"200 Lake Rim CIR, Georgetown TX 78633",78633,500000,30.686693,-97.73242,6915.0,Georgetown ISD,2019-02-14
"19517 Summit Glory TRL, Spicewood TX 78669",78669,400000,30.365658,-98.026386,8715.0,Lake Travis ISD,2019-03-13
"405 Westbury LN, Georgetown TX 78633",78633,400000,30.699668,-97.715741,9169.0,Georgetown ISD,2019-03-22
"537 Hampton ST, Buda TX 78610",78610,300000,30.083522,-97.8329,6402.0,Hays ISD,2019-03-21
"1929 Teagle DR # 232C, Austin TX 78741",78741,400000,30.225336,-97.739668,7315.0,Austin ISD,2019-03-23
"2205 Mattie CIR, Other TX 76522",76522,200000,31.105019,-97.917936,3447.41,Other,2019-04-30
"608 Fieldstone DR, Georgetown TX 78633",78633,300000,30.731748,-97.735086,5686.0,Georgetown ISD,2019-05-03
"3418 Lonesome TRL, Georgetown TX 78628",78628,300000,30.671554,-97.692828,4554.0,Georgetown ISD,2019-01-19
"4004 Banister LN # 114, Austin TX 78704",78704,400000,30.229716,-97.778658,0.0,Austin ISD,2019-08-10
"1705 Shag Bark TRL, Austin TX 78758",78758,400000,30.409263,-97.690197,9625.0,Austin ISD,2019-01-31
"2602 S Francisco ST, Austin TX 78702",78702,400000,30.263644,-97.711277,4851.0,Austin ISD,2019-03-05
"4913 Sunset TRL # A, Austin TX 78745",78745,400000,30.227961,-97.804204,8338.28,Austin ISD,2019-04-25
"460 Appaloosa DR, Fischer TX 78623",78623,300000,29.966802,-98.226591,3479.0,Comal ISD,2019-04-26
"1202 Pasaguarda DR, Austin TX 78746",78746,1000000,30.273779,-97.80963,17839.8,Eanes ISD,2019-05-01
"11021 Kirkoswald RD, Austin TX 78754",78754,300000,30.347291,-97.622434,7048.0,Manor ISD,2019-03-07
"2100 COACHLAMP DR, Cedar Park TX 78613",78613,300000,30.518353,-97.860589,4433.95,Leander ISD,2019-03-15
"2709 14 ST # A, Austin TX 78702",78702,600000,30.27684,-97.711589,10179.0,Austin ISD,2019-04-04
"1632 Treeta TRL, Kyle TX 78640",78640,200000,29.978454,-97.842032,4986.0,Hays ISD,2019-04-23
"1213 Port South DR, Other TX 78598",78598,300000,26.5402,-97.420471,3740.85,Other,2019-07-25
"1903 Old Mill RD, Cedar Park TX 78613",78613,300000,30.468517,-97.837201,6784.0,Leander ISD,2019-03-21
"1025 Long CV, Round Rock TX 78664",78664,400000,30.5105,-97.604167,8090.0,Round Rock ISD,2019-03-06
"205 Lauren LOOP, Leander TX 78641",78641,200000,30.568789,-97.885535,6157.0,Leander ISD,2019-02-20
"9251 Scenic Bluff DR, Austin TX 78733",78733,700000,30.301136,-97.886368,11531.0,Eanes ISD,2019-02-22
"7000 Cardinal Bloom LOOP, Austin TX 78744",78744,400000,30.162731,-97.721427,0.0,Del Valle ISD,2019-03-01
"602 Skyline DR, Other TX 76522",76522,300000,31.121087,-97.934481,0.0,Other,2019-03-01
"18208 NORTH RIM DR, Leander TX 78641",78641,600000,30.510304,-97.904423,11556.0,Leander ISD,2019-03-03
"117 Cavalry TRL, Elgin TX 78621",78621,200000,30.358985,-97.394191,4787.0,Elgin ISD,2019-01-30
"4217 Vista Verde DR, Austin TX 78732",78732,500000,30.37821,-97.876802,10808.0,Leander ISD,2019-02-06
"16500 Jackson ST, Volente TX 78641",78641,1000000,30.449517,-97.914493,12435.67,Leander ISD,2019-02-07
"4406 Meadowside LN, Round Rock TX 78665",78665,200000,30.569416,-97.684673,5754.0,Round Rock ISD,2019-03-22
"236 Beretta CIR SE, Georgetown TX 78628",78628,300000,30.691178,-97.703571,8584.0,Georgetown ISD,2019-03-21
"5204 Corrientes CV, Austin TX 78739",78739,700000,30.194802,-97.872136,13323.0,Austin ISD,2019-03-01
"2605 Raindance, Leander TX 78641",78641,400000,30.540768,-97.863945,9756.0,Leander ISD,2019-02-14
"1710 Shadow Canyon DR, Temple TX 76502",76502,200000,31.102631,-97.432415,6023.0,Belton ISD,2019-03-04
"2504 Keepsake DR, Austin TX 78745",78745,300000,30.189727,-97.820368,6669.0,Austin ISD,2019-03-07
"301 Sinclair DR, Spicewood TX 78669",78669,300000,30.412297,-98.040694,4580.0,Lake Travis ISD,2019-03-01
"9852 Big View DR, Austin TX 78730",78730,700000,30.370038,-97.845864,16660.0,Leander ISD,2019-03-09
"4228 Buffalo Ford RD, Georgetown TX 78628",78628,300000,30.631677,-97.800296,7556.0,Liberty Hill ISD,2019-03-07
"566 Canyon Rim DR, Austin TX 78746",78746,800000,30.2964,-97.844912,12758.0,Eanes ISD,2019-03-11
"1101 Grove BLVD # 307, Austin TX 78741",78741,200000,30.235612,-97.702908,4658.0,Del Valle ISD,2019-03-22
"1908 Grassland DR, Leander TX 78641",78641,200000,30.569842,-97.879542,5084.0,Leander ISD,2019-03-15
"11000 Anderson Mill RD # 90, Austin TX 78750",78750,300000,30.450001,-97.814626,6409.0,Round Rock ISD,2019-01-24
"344 Fort Cobb WAY, Georgetown TX 78628",78628,300000,30.576353,-97.768388,9621.0,Leander ISD,2019-01-24
"2060 County Road 402, Marble Falls TX 78654",78654,1000000,30.562398,-98.206079,10668.0,Marble Falls ISD,2019-03-15
"1301 River Oak DR, Leander TX 78641",78641,300000,30.564297,-97.838823,6624.0,Leander ISD,2019-01-11
"2111 Brewers PL, Taylor TX 76574",76574,200000,30.584602,-97.436109,4648.0,Taylor ISD,2019-01-23
"248 Whispering Spring LN, Georgetown TX 78633",78633,500000,30.694739,-97.762687,9559.0,Georgetown ISD,2019-03-21
"220 Leaping Holly ST, San Marcos TX 78666",78666,400000,29.842759,-97.992743,10497.0,San Marcos ISD,2019-02-07
"384 Solitaire PATH, New Braunfels TX 78130",78130,200000,29.751322,-98.066453,3902.0,Comal ISD,2019-02-15
"121 Homestead DR, Round Rock TX 78664",78664,300000,30.493156,-97.609384,6382.0,Round Rock ISD,2019-03-26
"11001 Callanish Park DR, Austin TX 78750",78750,800000,30.429256,-97.789144,13200.0,Round Rock ISD,2019-03-22
"11104 Alhambra DR, Austin TX 78759",78759,500000,30.402329,-97.734543,8058.0,Austin ISD,2019-03-28
"5816 Adair CV, Austin TX 78754",78754,300000,30.356359,-97.620547,7498.0,Manor ISD,2019-03-20
"23400 Fm 150, Dripping Springs TX 78620",78620,500000,30.164452,-98.082754,9550.0,Dripping Springs ISD,2019-03-22
"2205 Amur DR # B2, Austin TX 78745",78745,400000,30.213685,-97.806488,7658.0,Austin ISD,2019-04-04
"8312 CLUB RIDGE DR, Austin TX 78735",78735,1000000,30.295288,-97.859571,17638.0,Austin ISD,2019-03-01
"357 Old West TRL, Buda TX 78610",78610,200000,30.063758,-97.815205,5002.0,Hays ISD,2019-03-28
"109 Mistflower LN, Georgetown TX 78633",78633,300000,30.71783,-97.709977,7662.0,Jarrell ISD,2019-03-12
"41 Woodstone SQ, Austin TX 78703",78703,600000,30.31203,-97.767164,14041.0,Austin ISD,2019-03-15
"108 Escondido, Other TX 78006",78006,400000,29.876108,-98.712409,6200.0,Other,2019-01-15
"6812 Verona PLace, Round Rock TX 78665",78665,300000,30.550391,-97.596906,1000.0,Hutto ISD,2019-01-28
"401 N Heatherwilde BLVD, Pflugerville TX 78660",78660,200000,30.450771,-97.63759,6749.0,Pflugerville ISD,2019-01-28
"5387 Marsh LN, Buda TX 78610",78610,200000,30.046137,-97.822689,6827.0,Hays ISD,2019-01-30
"2004 Lantana DR, Round Rock TX 78664",78664,200000,30.529026,-97.653493,4689.0,Round Rock ISD,2019-02-07
"502 Hudgins ST, Smithville TX 78957",78957,200000,30.008715,-97.15427,3793.0,Smithville ISD,2019-02-11
"1307 Casa Blanca CV, Round Rock TX 78665",78665,300000,30.555344,-97.661934,5265.0,Round Rock ISD,2019-03-19
"11303 Hilltop ST, Austin TX 78753",78753,300000,30.379653,-97.681307,6030.0,Austin ISD,2019-03-28
"15606 Poynette PL, Austin TX 78717",78717,400000,30.487109,-97.737689,8062.0,Round Rock ISD,2019-03-28
"1101 Minda DR, Austin TX 78758",78758,300000,30.387624,-97.689416,7444.0,Pflugerville ISD,2019-03-29
"1406 Fox Creek DR, Killeen TX 76543",76543,100000,31.095499,-97.702884,2561.0,Killeen ISD,2019-04-01
"16804 Hamilton Point CIR, Manor TX 78653",78653,100000,30.336415,-97.551243,4616.0,Manor ISD,2019-04-10
"4044 Mercer RD, Georgetown TX 78628",78628,400000,30.638748,-97.701064,12054.0,Georgetown ISD,2019-02-07
"1011 Cashew LN, Cedar Park TX 78613",78613,300000,30.507605,-97.804489,6428.0,Leander ISD,2019-03-08
"604 Cosper Creek DR, Killeen TX 76542",76542,200000,31.032784,-97.748313,4378.0,Killeen ISD,2019-02-24
"9902 Grand Oak DR, Austin TX 78750",78750,500000,30.42402,-97.805713,9515.0,Round Rock ISD,2019-02-28
"14815 Avery Ranch BLVD # 1802, Austin TX 78717",78717,200000,30.496295,-97.777259,5133.0,Leander ISD,2019-03-14
"2403 SARATOGA DR, Austin TX 78733",78733,500000,30.348657,-97.865702,6594.0,Eanes ISD,2019-02-27
"11202 Applewood DR, Austin TX 78758",78758,300000,30.38796,-97.703085,5809.0,Pflugerville ISD,2019-02-28
"11105 Kirkland Hill PATH, Austin TX 78754",78754,200000,30.346252,-97.618185,4937.0,Manor ISD,2019-01-31
"2401 Forest AVE, Austin TX 78704",78704,600000,30.240286,-97.756362,9520.0,Austin ISD,2019-02-18
"1305 High Chaparral DR, Leander TX 78641",78641,200000,30.559442,-97.851553,3504.0,Leander ISD,2019-02-13
,78747,300000,30.153197,-97.783536,0.0,Austin ISD,2019-02-16
"102 Inman DR, Hutto TX 78634",78634,300000,30.535995,-97.545841,6268.0,Hutto ISD,2019-02-28
"9000 Meacham WAY, Austin TX 78749",78749,400000,30.207572,-97.873914,8205.0,Austin ISD,2019-03-05
"109 Painted Bunting CV, Leander TX 78641",78641,200000,30.637297,-97.871613,6828.0,Leander ISD,2019-02-28
"2216 Zoa DR, Cedar Park TX 78613",78613,300000,30.527762,-97.869654,5718.0,Leander ISD,2019-03-15
"10100 Oak Hollow CIR, Austin TX 78758",78758,300000,30.377714,-97.709294,5483.0,Austin ISD,2019-03-07
"5016 Fiore CV, Round Rock TX 78665",78665,300000,30.577444,-97.635404,0.0,Round Rock ISD,2019-01-03
"3360 Vasquez PL, Round Rock TX 78665",78665,400000,30.567706,-97.61341,12476.0,Round Rock ISD,2019-01-20
"3209 Saint Genevieve DR, Leander TX 78641",78641,300000,30.552923,-97.83174,7254.8,Leander ISD,2019-01-24
"3410 Larkspur WAY, Cedar Park TX 78613",78613,300000,30.461931,-97.821781,5499.72,Leander ISD,2019-03-08
"302 S 6th ST, Pflugerville TX 78660",78660,200000,30.439734,-97.626307,3600.0,Pflugerville ISD,2019-03-14
"3401 Larkspur WAY, Cedar Park TX 78613",78613,200000,30.462183,-97.822905,5123.0,Leander ISD,2019-03-15
"804 Oatmeal DR, Pflugerville TX 78660",78660,300000,30.430248,-97.65857,6863.0,Pflugerville ISD,2019-03-16
"13162 Mill Stone DR, Austin TX 78729",78729,300000,30.462697,-97.784926,5968.0,Round Rock ISD,2019-02-08
"4428 Bent PATH, Round Rock TX 78665",78665,200000,30.570352,-97.685195,6408.0,Round Rock ISD,2019-02-28
"104 Buescher CV, Hutto TX 78634",78634,300000,30.517609,-97.568027,6373.56,Hutto ISD,2019-03-01
"1101 Ivean Pearson RD # B205, Lago Vista TX 78645",78645,300000,30.39233,-97.982641,6519.0,Lago Vista ISD,2019-03-02
"11708 Rotherham DR, Austin TX 78753",78753,200000,30.377264,-97.66148,5252.0,Pflugerville ISD,2019-03-04
"8133 Forest Mesa DR, Austin TX 78759",78759,400000,30.36964,-97.747369,6610.0,Austin ISD,2019-03-09
"201 Kona DR, Bastrop TX 78602",78602,200000,30.092475,-97.287186,4338.0,Bastrop ISD,2019-01-24
"205 Venice CV, Austin TX 78737",78737,500000,30.183103,-97.979001,13903.0,Dripping Springs ISD,2019-02-14
"1816 White Indigo TRL, Round Rock TX 78665",78665,300000,30.53867,-97.648263,5766.0,Round Rock ISD,2019-03-08
"385 Yorks XING, Driftwood TX 78619",78619,500000,30.061202,-97.996605,8453.0,Wimberley ISD,2019-03-22
"1106 Oliver Loving CV, Cedar Park TX 78613",78613,400000,30.489014,-97.844293,9114.0,Leander ISD,2019-03-12
"323 Escarpment Oak, New Braunfels TX 78130",78130,300000,29.746744,-98.070971,5534.0,Comal ISD,2019-01-02
"1911 Gaylord DR, Austin TX 78728",78728,300000,30.438327,-97.678778,5594.0,Pflugerville ISD,2019-02-21
"845 Central AVE, Elgin TX 78621",78621,300000,30.343769,-97.386043,10055.0,Elgin ISD,2019-01-22
"601 W 6th ST, Georgetown TX 78626",78626,200000,30.638494,-97.682124,4541.0,Georgetown ISD,2019-02-15
"12521 Ondara DR, Austin TX 78739",78739,500000,30.174762,-97.915115,10678.0,Austin ISD,2019-02-28
"3505 Hillbrook DR, Austin TX 78731",78731,700000,30.347285,-97.758531,11904.0,Austin ISD,2019-03-07
"11524 Flushwing DR, Austin TX 78754",78754,300000,30.375523,-97.648994,6202.0,Manor ISD,2019-03-01
"9303 Mystic Oaks TRL, Austin TX 78750",78750,500000,30.424486,-97.800978,10400.0,Round Rock ISD,2019-03-09
"3509 WELLSPRING DR, Austin TX 78738",78738,900000,30.305552,-97.92279,13458.33,Lake Travis ISD,2019-03-16
"223 Black Stone CV, Driftwood TX 78619",78619,1000000,30.133493,-97.988062,13678.0,Dripping Springs ISD,2019-02-01
"117 Switchgrass ST, San Marcos TX 78666",78666,200000,29.808631,-97.988563,0.0,San Marcos ISD,2019-01-22
"197 Tender Valley CV, Driftwood TX 78619",78619,700000,30.140289,-97.9861,15388.0,Dripping Springs ISD,2019-03-15
"2442 Madeline LOOP, Cedar Park TX 78613",78613,400000,30.473114,-97.834114,7343.0,Leander ISD,2019-03-19
"7305 Whispering Creek CIR, Austin TX 78736",78736,400000,30.235712,-97.879739,6394.0,Austin ISD,2019-03-28
"9424 Singing Quail DR, Austin TX 78758",78758,200000,30.371932,-97.712588,3646.0,Austin ISD,2019-03-29
"5509 Bonneville BND, Austin TX 78744",78744,300000,30.17614,-97.698123,5867.0,Del Valle ISD,2019-03-30
"102 Floating Leaf DR, Hutto TX 78634",78634,300000,30.534219,-97.543027,6691.0,Hutto ISD,2019-03-30
"12110 Lavinia LN, Austin TX 78753",78753,200000,30.389058,-97.661657,4746.0,Pflugerville ISD,2019-03-02
,78702,200000,30.256267,-97.711037,3442.0,Austin ISD,2019-02-13
"615 Carol DR, Hutto TX 78634",78634,300000,30.556698,-97.534263,7775.24,Hutto ISD,2019-02-15
"401 Perico PL, Austin TX 78748",78748,500000,30.124631,-97.810473,8227.0,Austin ISD,2019-02-21
"2511 Willow WAY, Round Rock TX 78664",78664,200000,30.513637,-97.647648,4805.0,Round Rock ISD,2019-03-07
"153 Hartung CV, Buda TX 78610",78610,300000,30.099966,-97.860671,6118.0,Hays ISD,2019-03-29
"214 Animas DR, Georgetown TX 78626",78626,300000,30.59863,-97.659986,0.0,Georgetown ISD,2019-03-04
"240 Dana DR, Hutto TX 78634",78634,200000,30.506416,-97.570686,5948.0,Hutto ISD,2019-03-08
"6721 Derby Downs DR, Austin TX 78747",78747,200000,30.150445,-97.742086,4250.85,Austin ISD,2019-03-19
"11810 Tedford ST, Austin TX 78753",78753,300000,30.387545,-97.681883,6260.0,Austin ISD,2019-03-26
"937 Little Bear RD, Buda TX 78610",78610,700000,30.121861,-97.900204,13945.0,Hays ISD,2019-03-15
"6208 Salcon Cliff DR, Austin TX 78749",78749,500000,30.206569,-97.880759,9658.0,Austin ISD,2019-03-15
"114 Whitley DR, Austin TX 78738",78738,900000,30.335748,-97.957505,16685.0,Lake Travis ISD,2019-02-28
"2501 Guara DR, Cedar Park TX 78613",78613,400000,30.467022,-97.846665,8849.0,Leander ISD,2019-02-20
"102 Raley RD, Cedar Park TX 78613",78613,600000,30.541314,-97.767356,8243.0,Leander ISD,2019-02-27
"3227 Honey Peach WAY, Pflugerville TX 78660",78660,300000,30.454902,-97.576762,9186.0,Pflugerville ISD,2019-02-28
"10300 Old Manchaca RD, Austin TX 78748",78748,400000,30.171712,-97.831024,6449.0,Austin ISD,2019-01-15
"5502 Woodview AVE, Austin TX 78756",78756,500000,30.330429,-97.74463,11734.0,Austin ISD,2019-03-29
"610 Pomegranate PASS, Cedar Park TX 78613",78613,300000,30.499823,-97.826521,5633.0,Leander ISD,2019-04-05
"409 Wye Oak ST, Austin TX 78748",78748,400000,30.162692,-97.801534,8290.0,Austin ISD,2019-02-03
"5508 Pine PL, Austin TX 78744",78744,200000,30.195127,-97.751177,3814.0,Austin ISD,2019-02-24
"915 Stobaugh ST # B, Austin TX 78757",78757,400000,30.347052,-97.715664,11280.0,Austin ISD,2019-03-01
"12029 Eruzione DR, Austin TX 78748",78748,300000,30.146186,-97.840904,5310.0,Austin ISD,2019-03-07
"1193 E M Franklin AVE # 1, Austin TX 78721",78721,400000,30.277224,-97.694032,3531.0,Austin ISD,2019-03-21
"109 Bandara Woods BLVD, Elgin TX 78621",78621,200000,30.360383,-97.405644,3567.0,Elgin ISD,2019-04-12
"2716 Grimes Ranch RD, Austin TX 78732",78732,400000,30.371959,-97.901328,7640.0,Leander ISD,2019-02-26
"1201 W 39th 1/2 ST # B, Austin TX 78756",78756,800000,30.30764,-97.74371,10732.0,Austin ISD,2019-03-13
"5095 Cassia WAY, Round Rock TX 78665",78665,300000,30.582869,-97.635377,0.0,Round Rock ISD,2019-03-19
"705 Laurel ST, Bastrop TX 78602",78602,200000,30.123425,-97.319496,3489.0,Bastrop ISD,2019-03-24
"109 Rivalto CIR # 2, Lakeway TX 78734",78734,400000,30.342748,-97.975217,8074.0,Lake Travis ISD,2019-03-28
"126 Lakeshore DR, Horseshoe Bay TX 78657",78657,500000,30.561842,-98.43188,4345.0,Llano ISD,2019-03-27
"601 E Old County RD, Granger TX 76530",76530,80000,30.711992,-97.43607,1955.0,Granger ISD,2019-03-29
"17011 ARDISIA DR, Pflugerville TX 78660",78660,200000,30.459961,-97.636389,4714.0,Pflugerville ISD,2019-03-30
"8502 Tad Park CV, Round Rock TX 78681",78681,300000,30.513965,-97.728222,5722.0,Round Rock ISD,2019-04-03
"1708 Sylvan DR, Austin TX 78741",78741,700000,30.23921,-97.733607,9667.72,Austin ISD,2019-04-10
"1302 Clearfield DR, Austin TX 78758",78758,200000,30.357782,-97.712985,4114.0,Austin ISD,2019-04-25
"5605 Cypress Ranch BLVD, Spicewood TX 78669",78669,500000,30.354028,-98.081264,0.0,Lake Travis ISD,2019-02-11
"18620 Wheelock CT, Austin TX 78738",78738,500000,30.331672,-98.033969,14370.0,Lake Travis ISD,2019-02-26
"618 W 35th ST, Austin TX 78705",78705,500000,30.301998,-97.740441,11240.0,Austin ISD,2019-03-01
"6420 Llano Stage TRL, Austin TX 78738",78738,500000,30.33121,-98.036791,14460.0,Lake Travis ISD,2019-03-06
"5520 Meg Brauer WAY, Austin TX 78749",78749,400000,30.221559,-97.86072,7270.0,Austin ISD,2019-04-11
"507 Kates WAY, Hutto TX 78634",78634,200000,30.554072,-97.53276,5075.0,Hutto ISD,2019-04-15
"732 Wales WAY, Austin TX 78748",78748,300000,30.182298,-97.798506,4981.0,Austin ISD,2019-04-23
"3909 Octavia DR, Pflugerville TX 78660",78660,300000,30.472503,-97.550932,9907.0,Pflugerville ISD,2019-03-20
"9914 Westminster Glen AVE, Austin TX 78730",78730,2000000,30.361739,-97.848507,34544.0,Leander ISD,2019-03-09
"640 County Road 226, Florence TX 76527",76527,300000,30.842936,-97.807129,950.0,Florence ISD,2019-03-29
"3903 Stone Creek DR, Harker Heights TX 76548",76548,300000,31.031925,-97.646042,7129.0,Killeen ISD,2019-03-19
"3115 Helms ST # 114, Austin TX 78705",78705,300000,30.295582,-97.735556,6278.0,Austin ISD,2019-03-30
"128 Moku Manu DR, Bastrop TX 78602",78602,300000,30.06903,-97.289985,7053.0,Bastrop ISD,2019-04-05
"2600 Cypress LN, Cedar Park TX 78613",78613,200000,30.54101,-97.841684,4047.0,Leander ISD,2019-04-07
"3240 E Whitestone BLVD # 3, Cedar Park TX 78613",78613,400000,30.534737,-97.777027,9396.0,Leander ISD,2019-01-17
"4005 Eton LN, Austin TX 78727",78727,400000,30.415734,-97.72422,7128.0,Austin ISD,2019-05-17
"2105 Town Centre DR # 23, Round Rock TX 78664",78664,200000,30.493741,-97.652638,5398.0,Round Rock ISD,2019-04-27
"1824 Creole DR, Austin TX 78727",78727,400000,30.42539,-97.685045,8136.0,Pflugerville ISD,2019-05-01
,78726,500000,30.43484,-97.828985,8882.0,Round Rock ISD,2019-04-17
