ProgramYear,CEID,CEName,CECounty,TypeOfAgency,TypeOfSNPOrg,SiteName,ClaimDate,EnrollmentQty,FreeEligibleQty,ReducedEligibleQty,PaidEligibleQty,TotalReimbursement
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,INTERNATIONAL HIGH SCHOOL,05/01/2018 12:00:00 AM,211.0,180.0,14.0,18.0,124120.16000000002
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,JORDAN ELEMENTARY AUSTIN,06/01/2018 12:00:00 AM,604.0,535.0,35.0,34.0,371380.76
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,JOSLIN ELEMENTARY,05/01/2018 12:00:00 AM,275.0,186.0,11.0,78.0,122121.53999999998
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,KEALING M S,05/01/2018 12:00:00 AM,1221.0,335.0,48.0,838.0,181427.2
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,KIKER ELEMENTARY,05/01/2018 12:00:00 AM,1122.0,53.0,6.0,1063.0,36670.44
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,KOCUREK ELEMENTARY,05/01/2018 12:00:00 AM,576.0,350.0,45.0,182.0,199149.9
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,LAMAR MIDDLE,05/01/2018 12:00:00 AM,1132.0,220.0,35.0,877.0,82704.54000000001
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,LANGFORD ELEMENTARY,06/01/2018 12:00:00 AM,502.0,425.0,41.0,36.0,395068.13
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,LANIER HIGH SCHOOL AUSTIN,05/01/2018 12:00:00 AM,1604.0,1276.0,94.0,235.0,464680.65
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,LASA HIGH SCHOOL,05/01/2018 12:00:00 AM,1179.0,78.0,22.0,1078.0,33442.740000000005
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,LBJ HIGH SCHOOL,05/01/2018 12:00:00 AM,793.0,553.0,56.0,184.0,182769.89
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,LEE ELEMENTARY AUSTIN,05/01/2018 12:00:00 AM,445.0,56.0,11.0,378.0,39875.55
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,LINDER ELEMENTARY,05/01/2018 12:00:00 AM,319.0,275.0,18.0,26.0,224135.18
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,MAPLEWOOD ELEMENTARY AUSTIN,05/01/2018 12:00:00 AM,489.0,176.0,19.0,294.0,113482.09
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,MARTIN MIDDLE SCHOOL AUSTIN,05/01/2018 12:00:00 AM,460.0,393.0,26.0,42.0,222370.99
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,MATHEWS ELEMENTARY AUSTIN,05/01/2018 12:00:00 AM,439.0,124.0,17.0,298.0,76715.05
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,MCBEE ELEMENTARY SCHOOL AUSTIN,06/01/2018 12:00:00 AM,363.0,321.0,18.0,24.0,240761.34
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,MCCALLUM H S,05/01/2018 12:00:00 AM,1762.0,354.0,62.0,1346.0,103627.27
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,MENCHACA ELEMENTARY AUSTIN,06/01/2018 12:00:00 AM,666.0,265.0,34.0,367.0,163935.77999999994
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,MENDEZ MIDDLE,06/01/2018 12:00:00 AM,604.0,507.0,37.0,60.0,336325.61
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,METZ ELEMENTARY,06/01/2018 12:00:00 AM,260.0,221.0,14.0,24.0,195358.04
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,MILLS ELEMENTARY SCHOOL AUSTIN,05/01/2018 12:00:00 AM,858.0,76.0,5.0,777.0,38183.55
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,MURCHISON MIDDLE,05/01/2018 12:00:00 AM,1408.0,272.0,52.0,1085.0,101825.97
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,NORMAN-SIMS ELEMENTARYEMENTARY,05/01/2018 12:00:00 AM,201.0,201.0,0.0,0.0,131993.91000000006
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,O HENRY MIDDLE,05/01/2018 12:00:00 AM,861.0,218.0,36.0,606.0,94382.62
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,OAK HILL ELEMENTARY AUSTINEMENTARY AUSTIN,05/01/2018 12:00:00 AM,883.0,341.0,32.0,510.0,223372.08
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,OAK SPRINGS ELEMENTARY,05/01/2018 12:00:00 AM,311.0,311.0,0.0,0.0,232980.86
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,ODOM ELEMENTARY,05/01/2018 12:00:00 AM,478.0,371.0,50.0,57.0,247678.28
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,ORTEGA ELEMENTARY,05/01/2018 12:00:00 AM,281.0,222.0,26.0,32.0,161649.14
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,OVERTON ELEMENTARY,06/01/2018 12:00:00 AM,514.0,445.0,31.0,39.0,306043.34
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,PADRON ELEMENTARY,05/01/2018 12:00:00 AM,759.0,687.0,34.0,38.0,494769.34
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,PALM ELEMENTARY,06/01/2018 12:00:00 AM,409.0,308.0,43.0,58.0,283268.2
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,PAREDES MIDDLE SCHOOL,05/01/2018 12:00:00 AM,906.0,557.0,101.0,248.0,373796.69000000006
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,PATTON ELEMENTARY,05/01/2018 12:00:00 AM,985.0,258.0,32.0,696.0,108224.27
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,PEASE ELEMENTARY,05/01/2018 12:00:00 AM,234.0,25.0,12.0,196.0,21828.16
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,PECAN SPRINGS ELEMENTARY,06/01/2018 12:00:00 AM,422.0,422.0,0.0,0.0,396106.29
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,PEREZ ELEMENTARY,06/01/2018 12:00:00 AM,608.0,488.0,54.0,66.0,412485.24
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,PICKLE ELEMENTARY,05/01/2018 12:00:00 AM,560.0,560.0,0.0,0.0,431911.12
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,PILLOW ELEMENTARY,06/01/2018 12:00:00 AM,473.0,330.0,30.0,113.0,299508.41
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,PLEASANT HILL ELEMENTARY AUSTINEMENTARY AUSTIN,06/01/2018 12:00:00 AM,433.0,352.0,33.0,48.0,314944.44
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,PREMIER H S AT LANIER,05/01/2018 12:00:00 AM,94.0,58.0,1.0,34.0,6835.980000000001
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,PREMIER H S AT TRAVIS,05/01/2018 12:00:00 AM,138.0,99.0,4.0,35.0,14359.81
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,READ PRE-K DEMONSTRATION SCH,05/01/2018 12:00:00 AM,320.0,320.0,0.0,0.0,235927.01
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,REAGAN HIGH SCHOOL AUSTIN,05/01/2018 12:00:00 AM,1247.0,970.0,72.0,204.0,331714.3
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,REILLY ELEMENTARY AUSTIN,05/01/2018 12:00:00 AM,245.0,182.0,14.0,49.0,123061.72999999998
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,RIDGETOP ELEMENTARY,06/01/2018 12:00:00 AM,345.0,113.0,15.0,217.0,84211.93000000001
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,RODRIGUEZ ELEMENTARY,06/01/2018 12:00:00 AM,468.0,427.0,23.0,19.0,388498.34
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,ROSEDALE SCHOOL,05/01/2018 12:00:00 AM,216.0,46.0,7.0,162.0,22023.51
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,SADLER MEANS YWLA,06/01/2018 12:00:00 AM,361.0,309.0,23.0,30.0,205544.14000000004
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,SANCHEZ ELEMENTARY,06/01/2018 12:00:00 AM,256.0,224.0,19.0,14.0,175355.74
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,SIMS ELEMENTARY,06/01/2018 12:00:00 AM,194.0,194.0,0.0,0.0,144858.11000000002
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,SMALL MS,05/01/2018 12:00:00 AM,1246.0,297.0,42.0,907.0,115345.42
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,ST ELMO ELEMENTARY,05/01/2018 12:00:00 AM,295.0,230.0,20.0,45.0,191902.3
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,SUMMITT ELEMENTARY,05/01/2018 12:00:00 AM,846.0,243.0,54.0,549.0,151021.61
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,SUNSET VALLEY ELEMENTARY AUSTIN,06/01/2018 12:00:00 AM,500.0,258.0,19.0,223.0,220668.19
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,T A BROWN ELEMENTARY,05/01/2018 12:00:00 AM,273.0,273.0,0.0,0.0,197544.73
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,TRAVIS EARLY COLLEGE HIGH SCHOOL AUSTIN,05/01/2018 12:00:00 AM,1262.0,913.0,70.0,279.0,476089.3499999999
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,TRAVIS HTS CHARTER,06/01/2018 12:00:00 AM,480.0,299.0,15.0,167.0,244093.77
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,UPHAUS EARLY CHILDHOOD CENTER,05/01/2018 12:00:00 AM,342.0,342.0,0.0,0.0,264245.92
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,WALNUT CREEK ELEMENTARY AUSTIN,06/01/2018 12:00:00 AM,592.0,528.0,22.0,43.0,393706.72
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,WEBB MIDDLE SCHOOL AUSTIN,05/01/2018 12:00:00 AM,683.0,594.0,34.0,56.0,299233.22
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,WEBB PRIMARY CENTER,05/01/2018 12:00:00 AM,263.0,228.0,10.0,25.0,192250.19
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,WIDEN ELEMENTARY,05/01/2018 12:00:00 AM,522.0,447.0,30.0,45.0,320372.25
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,WILLIAMS ELEMENTARY AUSTIN,05/01/2018 12:00:00 AM,470.0,312.0,59.0,100.0,209965.25
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,WINN ELEMENTARY,05/01/2018 12:00:00 AM,254.0,213.0,13.0,29.0,151600.27
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,WOOLDRIDGE ELEMENTARY,06/01/2018 12:00:00 AM,486.0,432.0,25.0,29.0,333619.99000000005
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,WOOTEN ELEMENTARY,05/01/2018 12:00:00 AM,510.0,454.0,20.0,36.0,299719.99
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,ZAVALA ELEMENTARY AUSTIN,05/01/2018 12:00:00 AM,304.0,304.0,0.0,0.0,218276.06000000003
2017-2018,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,ZILKER ELEMENTARY AUSTIN,05/01/2018 12:00:00 AM,558.0,102.0,17.0,439.0,61966.92
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,AKINS H S,05/01/2019 12:00:00 AM,2789.0,1461.0,279.0,1050.0,843048.7200000002
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,ALLISON ELEMENTARY,05/01/2019 12:00:00 AM,523.0,523.0,0.0,0.0,388620.38
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,ALTERNATIVE LEARNING CTR AUSTIN,05/01/2019 12:00:00 AM,167.0,104.0,7.0,57.0,56917.61
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,ANDERSON H S,05/01/2019 12:00:00 AM,2210.0,479.0,75.0,1657.0,152176.59
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,ANDREWS ELEMENTARY AUSTIN,05/01/2019 12:00:00 AM,408.0,408.0,0.0,0.0,307881.49
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,ANN RICHARDS SCHOOL FOR YOUNG WOMEN LEADERS,05/01/2019 12:00:00 AM,856.0,359.0,81.0,417.0,189911.02
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,AUSTIN HIGH SCHOOL,06/01/2019 12:00:00 AM,2306.0,518.0,76.0,1712.0,155816.07
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,BAILEY MIDDLE SCHOOL AUSTIN,05/01/2019 12:00:00 AM,1005.0,283.0,52.0,671.0,137646.99
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,BALDWIN ELEMENTARY SCHOOL AUSTIN,05/01/2019 12:00:00 AM,783.0,118.0,17.0,648.0,82542.71
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,BARANOFF ELEMENTARY,05/01/2019 12:00:00 AM,998.0,112.0,24.0,862.0,70823.5
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,BARRINGTON ELEMENTARY AUSTIN,05/01/2019 12:00:00 AM,683.0,683.0,0.0,0.0,563948.97
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,BARTON HILLS ELEMENTARY,05/01/2019 12:00:00 AM,446.0,27.0,10.0,409.0,29257.380000000005
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,BECKER ELEMENTARY,05/01/2019 12:00:00 AM,448.0,138.0,9.0,301.0,86985.34
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,BEDICHEK MIDDLE,05/01/2019 12:00:00 AM,851.0,628.0,81.0,142.0,294135.34
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,BLACKSHEAR ELEMENTARY AUSTIN,05/01/2019 12:00:00 AM,422.0,244.0,21.0,157.0,194088.58
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,BLANTON ELEMENTARY AUSTIN,05/01/2019 12:00:00 AM,500.0,303.0,24.0,173.0,245454.08
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,BLAZIER ELEMENTARY SCHOOL,05/01/2019 12:00:00 AM,887.0,530.0,90.0,266.0,340216.2
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,BOONE ELEMENTARY AUSTIN,05/01/2019 12:00:00 AM,522.0,230.0,38.0,254.0,134463.09
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,BOWIE HIGH SCHOOL AUSTIN,05/01/2019 12:00:00 AM,2919.0,275.0,72.0,2572.0,103394.12
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,BRENTWOOD ELEMENTARY,05/01/2019 12:00:00 AM,673.0,124.0,15.0,534.0,74853.23999999999
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,BROOKE ELEMENTARY,05/01/2019 12:00:00 AM,278.0,278.0,0.0,0.0,221718.03
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,BRYKER WOODS ELEMENTARY,05/01/2019 12:00:00 AM,427.0,45.0,6.0,375.0,28843.57
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,BURNET MIDDLE,05/01/2019 12:00:00 AM,1048.0,829.0,42.0,176.0,489216.76
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,CAMPBELL ELEMENTARY AUSTIN,05/01/2019 12:00:00 AM,193.0,193.0,0.0,0.0,142124.1
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,CASEY ELEMENTARY,05/01/2019 12:00:00 AM,609.0,369.0,56.0,184.0,293309.25999999995
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,CASIS ELEMENTARY,05/01/2019 12:00:00 AM,754.0,64.0,0.0,690.0,28600.42
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,CLAYTON ELEMENTARY,05/01/2019 12:00:00 AM,830.0,27.0,2.0,801.0,26540.24
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,COOK ELEMENTARY AUSTIN,05/01/2019 12:00:00 AM,510.0,510.0,0.0,0.0,358225.19
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,COVINGTON MIDDLE,05/01/2019 12:00:00 AM,711.0,366.0,63.0,282.0,174853.69999999998
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,COWAN ELEMENTARY,05/01/2019 12:00:00 AM,822.0,269.0,36.0,517.0,147547.83
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,CROCKETT H S,05/01/2019 12:00:00 AM,1459.0,841.0,138.0,479.0,304238.41000000003
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,CUNNINGHAM ELEMENTARY,05/01/2019 12:00:00 AM,451.0,240.0,39.0,172.0,180475.97000000003
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,DAVIS ELEMENTARY AUSTIN,05/01/2019 12:00:00 AM,741.0,203.0,18.0,520.0,96078.13
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,DAWSON ELEMENTARY,05/01/2019 12:00:00 AM,422.0,273.0,14.0,135.0,218582.86
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,DOBIE MIDDLE,05/01/2019 12:00:00 AM,597.0,524.0,26.0,47.0,282304.3
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,DOBIE PK CENTER,05/01/2019 12:00:00 AM,219.0,219.0,0.0,0.0,181706.04
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,DOSS ELEMENTARY,05/01/2019 12:00:00 AM,830.0,149.0,25.0,656.0,104681.81
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,EASTSIDE MEMORIAL AT THE JOHNSTON CAMPUS,05/01/2019 12:00:00 AM,470.0,331.0,25.0,113.0,142552.38
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,GALINDO ELEMENTARY,05/01/2019 12:00:00 AM,641.0,641.0,0.0,0.0,381974.78
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,GARCIA YMLA,05/01/2019 12:00:00 AM,431.0,369.0,28.0,34.0,270251.34
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,GARZA INDEPENDENCE H S,06/01/2019 12:00:00 AM,173.0,56.0,8.0,110.0,16478.61
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,GORZYCKI MIDDLE SCHOOL,05/01/2019 12:00:00 AM,1284.0,66.0,9.0,1208.0,37873.460000000014
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,GOVALLE ELEMENTARY,05/01/2019 12:00:00 AM,377.0,377.0,0.0,0.0,274760.62
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,GRADUATION PREP ACADEMY NAVARRO,05/01/2019 12:00:00 AM,97.0,62.0,2.0,32.0,6829.960000000001
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,GRADUATION PREP ACADEMY TRAVIS,05/01/2019 12:00:00 AM,85.0,60.0,2.0,24.0,12844.98
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,GRAHAM ELEMENTARY,05/01/2019 12:00:00 AM,514.0,390.0,29.0,95.0,247577.89000000004
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,GUERRERO THOMPSON,05/01/2019 12:00:00 AM,635.0,635.0,0.0,0.0,515166.6
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,GULLETT ELEMENTARY,05/01/2019 12:00:00 AM,604.0,92.0,8.0,505.0,44358.28
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,HARRIS ELEMENTARY AUSTIN,05/01/2019 12:00:00 AM,532.0,532.0,0.0,0.0,439045.51
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,HART ELEMENTARY AUSTIN,05/01/2019 12:00:00 AM,673.0,673.0,0.0,0.0,558275.43
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,HIGHLAND PARK ELEMENTARY AUSTIN,05/01/2019 12:00:00 AM,649.0,115.0,29.0,506.0,158253.66000000006
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,HILL ELEMENTARY AUSTIN,05/01/2019 12:00:00 AM,1002.0,145.0,6.0,851.0,101035.2
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,HOUSTON ELEMENTARY AUSTIN,05/01/2019 12:00:00 AM,582.0,582.0,0.0,0.0,416593.9
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,INTERNATIONAL HIGH SCHOOL,05/01/2019 12:00:00 AM,227.0,191.0,17.0,19.0,132086.41
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,JORDAN ELEMENTARY AUSTIN,05/01/2019 12:00:00 AM,636.0,636.0,0.0,0.0,395321.96
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,JOSLIN ELEMENTARY,05/01/2019 12:00:00 AM,290.0,186.0,7.0,97.0,121058.12
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,KEALING M S,05/01/2019 12:00:00 AM,1278.0,376.0,42.0,860.0,203089.32
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,KIKER ELEMENTARY,05/01/2019 12:00:00 AM,1123.0,71.0,4.0,1048.0,40007.75
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,KOCUREK ELEMENTARY,05/01/2019 12:00:00 AM,568.0,356.0,42.0,170.0,267669.09
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,LAMAR MIDDLE,06/01/2019 12:00:00 AM,1198.0,227.0,39.0,932.0,112132.29
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,LANGFORD ELEMENTARY,05/01/2019 12:00:00 AM,551.0,551.0,0.0,0.0,449998.52
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,LASA HIGH SCHOOL,05/01/2019 12:00:00 AM,1254.0,107.0,18.0,1129.0,40458.57
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,LBJ HIGH SCHOOL,05/01/2019 12:00:00 AM,840.0,611.0,62.0,166.0,195170.83
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,LEE ELEMENTARY AUSTIN,05/01/2019 12:00:00 AM,435.0,74.0,6.0,355.0,48951.45
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,LINDER ELEMENTARY,05/01/2019 12:00:00 AM,301.0,301.0,0.0,0.0,232580.89
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,LIVELY MIDDLE,05/01/2019 12:00:00 AM,1072.0,594.0,58.0,420.0,330057.21
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,MAPLEWOOD ELEMENTARY AUSTIN,05/01/2019 12:00:00 AM,485.0,163.0,17.0,305.0,108345.07
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,MARTIN MIDDLE SCHOOL AUSTIN,05/01/2019 12:00:00 AM,592.0,592.0,0.0,0.0,305398.94
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,MATHEWS ELEMENTARY AUSTIN,05/01/2019 12:00:00 AM,428.0,133.0,18.0,276.0,81792.49
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,MCBEE ELEMENTARY SCHOOL AUSTIN,05/01/2019 12:00:00 AM,483.0,483.0,0.0,0.0,305503.66
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,MCCALLUM H S,05/01/2019 12:00:00 AM,1769.0,342.0,45.0,1382.0,95125.67
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,MENCHACA ELEMENTARY AUSTIN,05/01/2019 12:00:00 AM,740.0,340.0,40.0,359.0,203502.48
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,MENDEZ MIDDLE,05/01/2019 12:00:00 AM,630.0,630.0,0.0,0.0,369161.91
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,METZ ELEMENTARY,05/01/2019 12:00:00 AM,260.0,260.0,0.0,0.0,197717.17
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,MILLS ELEMENTARY SCHOOL AUSTIN,05/01/2019 12:00:00 AM,855.0,119.0,7.0,730.0,55601.86
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,MURCHISON MIDDLE,05/01/2019 12:00:00 AM,1411.0,274.0,48.0,1089.0,108068.62
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,NAVARRO EARLY COLLEGE H S,05/01/2019 12:00:00 AM,1693.0,1258.0,78.0,357.0,467078.89
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,NORMAN-SIMS ELEMENTARYEMENTARY,05/01/2019 12:00:00 AM,157.0,157.0,0.0,0.0,69786.87
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,NORTHEAST EARLY COLLEGE H S,05/01/2019 12:00:00 AM,1153.0,903.0,91.0,159.0,327133.76
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,O HENRY MIDDLE,05/01/2019 12:00:00 AM,830.0,214.0,25.0,591.0,98057.84
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,OAK HILL ELEMENTARY AUSTINEMENTARY AUSTIN,05/01/2019 12:00:00 AM,890.0,365.0,40.0,485.0,251980.18
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,OAK SPRINGS ELEMENTARY,05/01/2019 12:00:00 AM,253.0,253.0,0.0,0.0,203433.86
2018-2019,1068,AUSTIN ISD,TRAVIS,Educational Institution,Public,ODOM ELEMENTARY,05/01/2019 12:00:00 AM,416.0,328.0,46.0,42.0,225301.8
